,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
100.0,0.000284,5.569542183917134,3.065786352494663,60.847631849450465,5.0043355175671005,9.968461221557712,-2.8246166145745595,0.5037819049366176,8.451323529990365,6.10918738566338,26,36,12,36,38,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_36.tif,43.66021181748488,42.554122714259925,37.592214829638486,28.818663221556545,38.25770510406726,12.522150895340074,12647.0
101.0,0.000284,5.609443479698999,3.11543868353593,60.90721905234433,5.048326906767467,9.062613173231727,-2.828841600909654,5.817900727956649,8.871566471885776,22.440863557041357,26,38,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_37.tif,43.661428466131056,42.594399469143994,37.687744636827595,28.844785140414242,38.22500331785003,12.526297567989182,12093.0
102.0,1.0,5.5832110839445805,3.119152404237979,60.99127954360228,5.07466408772819,9.090853810739274,-2.815399492311167,0.9431641982610668,8.504716331478859,22.618136592699585,26,36,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_38.tif,43.670598195778474,42.44408444816054,37.66256749732416,28.948427874930662,38.29146634615385,12.523856737973416,12270.0
108.0,0.000282,5.613676938601257,3.0381122409376697,60.89311495769619,5.002104074516315,9.420044923902962,-2.8147354384927477,3.1415632175550607,8.49810329018869,29.32139221105584,26,38,13,36,42,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_39.tif,43.61724810221098,42.42938170669392,37.56493296247479,28.91030267833686,38.345605518651,12.515295365372996,12883.0
109.0,0.000281,5.615315682281059,3.0691649694501018,61.10215885947047,5.044411822511023,8.305151688764282,-2.828005629139858,0.4350091028434645,8.28806163895544,23.490951762774223,26,37,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_40.tif,43.64085712627669,42.40516005733397,37.598559522365136,28.877350278551532,38.321999256781865,12.521990483034656,12275.0
110.0,0.000283,5.6042872789860745,3.0727585667344703,60.883586293224845,4.980432179393946,9.49535670154509,-2.814952676114004,-2.2847881518595208,8.688411877311074,17.592603247403122,26,36,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_41.tif,43.5723539101544,42.48429066096344,37.57907336542391,28.90156908730491,38.27622466646298,12.517376968288929,12782.0
111.0,1.0,5.634873196140381,3.1028093245666466,61.191614721202285,4.9509449252167785,9.061583841155802,-2.8192378797212028,8.883196076117926,8.427570484898348,27.085953010084644,26,36,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_42.tif,43.69625700863767,42.568126152406634,37.67727719905388,28.84214274890135,38.3924925007568,12.517755000941929,11711.0
117.0,0.000283,5.62636899747262,3.0604886267902276,61.224515585509685,5.1060078161941576,8.872176132101442,-2.819303980295543,1.005663370083189,8.861650228144933,-11.258276432704484,26,37,12,38,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_43.tif,43.59320206633226,42.46768332966307,37.62720248783945,28.79917646178034,38.142424576084565,12.517315114863052,11870.0
118.0,0.000285,5.640168067226891,3.100420168067227,61.329327731092434,4.933559322811395,9.776690485731718,-2.821356810778161,-219.71302179537494,8.584352737841105,4.740754612356739,26,37,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_44.tif,43.59769361423165,42.32633148123052,37.645816291436645,28.789311362078728,38.267651443285,12.523237953519983,11900.0
119.0,0.000283,5.596465728274174,3.0750458996328027,61.06770195838433,5.095440641119987,9.25074676295152,-2.816621224874953,20.728359975744564,8.460042342297498,16.5848096706936,26,37,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_45.tif,43.680618396052324,42.45555638480484,37.619913889539596,28.960372896646938,38.06231808343906,12.51940491834288,13072.0
