,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW
711.0,0.000385,209.98336517032791,191.9393505253104,918.5700413880929,5.901802226997128,14.026067657603724,-2.8937799054950717,50.97136258669555,17.825924914322073,129.72438799475475,27,36,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_420.tif,49.19502424162251,43.05458410981262,38.47091703482064,30.881963330731843,38.68267603169114,12.799149616746126
712.0,0.000385,211.0630210667862,192.8653518601524,922.3492604213358,5.920209656535242,13.372376722419016,-2.888028282995878,4.053972511343658,17.766427300637027,75.3628958657944,27,37,12,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_421.tif,49.22155420810667,43.04484773495373,38.479983100079835,30.884485186934466,38.68102358775372,12.801828803070055
713.0,0.000385,209.6670514004309,191.90058479532163,918.3080947983995,5.538995555700302,13.261713165855731,-2.8889989045066065,7.671724163920214,17.804222705022756,80.99418423907177,29,37,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_422.tif,49.1956527244055,43.04693176259252,38.45030672852071,30.890064455326254,38.671415912171106,12.804002687372867
714.0,0.000386,209.93045067959622,191.70368015261107,917.716954137191,5.835623748845562,13.669980955937563,-2.8928390866149565,-0.03837793291232733,18.001993383852756,72.84630058312665,27,36,13,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_423.tif,49.20730670715431,43.04789694438732,38.502618398712535,30.870028605126205,38.666450371171365,12.803464931870879
715.0,0.000387,209.8560751983974,191.45666075968873,916.4243778411279,5.804521308137472,13.682009833193492,-2.879405241223098,15.022715269075505,17.923574061382343,64.67225490704095,27,36,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_424.tif,49.19589958152851,43.04329925035695,38.4739551945676,30.873033297818207,38.66390413197066,12.802993070950453
716.0,0.000387,209.73512769536626,191.43554060253862,915.6109496864964,5.8227975430889005,13.758829855927418,-2.8742073659179392,66.00333725183116,17.748899750018133,97.8775116628728,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_425.tif,49.20480721976174,43.07733522288358,38.4973531779569,30.882638768376427,38.6763265130049,12.801831663654676
717.0,0.000388,209.8192610062893,191.63262578616352,917.0811320754717,5.914684046244404,13.903997751110994,-2.8839706240509067,54.12917338102369,17.824526984663574,110.1829504468806,27,36,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_426.tif,49.19717554154313,43.033781635540684,38.473836700935905,30.86303126268078,38.65552126362065,12.800135479052695
718.0,0.000387,209.65863671572424,191.4978311386522,916.6390395042603,5.767110483231977,12.995650984218576,-2.8826129708844004,97.84567313408249,17.49065889417829,104.59681161163648,27,38,12,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_427.tif,49.20861065514264,43.071048609012806,38.4769270420938,30.890672492225754,38.66049371480162,12.799099360222954
719.0,0.000388,209.71291682637025,191.29620544269835,916.0714449980835,5.873878713791084,13.574771612056004,-2.8885765271575945,6.544500425003877,17.88294591434878,43.28587410508274,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_428.tif,49.21443649808733,43.06260772066381,38.5212556292171,30.889660252110517,38.66285200438076,12.801676162780188
720.0,0.000388,209.60779041180086,191.50084511370622,916.5289643515673,5.85961243830273,13.554844569634149,-2.882020457549711,35.66304733509245,17.664250713856568,3214.001022482971,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_429.tif,49.24284130332392,43.07320180937384,38.51309828265815,30.877565696754885,38.68316660481631,12.802382589573229
720.0,0.000387,210.0500395256917,191.85644268774703,917.0694861660079,5.930620377735013,13.186323847698631,-2.880616794202989,7.398270654065556,17.68910239731171,72.06011245462409,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_430.tif,49.20851157996231,43.05338683732567,38.50451356093982,30.886989849586,38.6721721280404,12.801680968825858
721.0,0.000387,209.63414445731942,191.47361915797606,916.3194283507146,5.880196019261618,13.276367765991411,-2.8837477278641486,41.43941706444703,17.302742143989118,281.8671009022592,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_431.tif,49.20412541631137,43.0658417203725,38.501934916038984,30.883285047724264,38.68015465019733,12.799672645405339
722.0,0.000388,210.1417904115401,192.20161221892235,919.2658464149342,5.884714348614662,13.343107806491712,-2.8886822888526904,112.98313653857598,17.386043118576218,56.13068267436092,27,38,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_432.tif,49.215137283309936,43.07041026075716,38.49156675172344,30.889901599865293,38.65849085425077,12.797289770627314
723.0,0.000388,209.5780593997823,191.67368993935625,916.7947442077437,5.937146514997923,13.829612077574456,-2.8826084393751943,52.133850676472655,17.590961205434137,86.28216355668474,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_433.tif,49.187071638782264,43.05715028594816,38.471670940535525,30.873713872977113,38.662620923073675,12.798573993789251
724.0,0.00039,209.76711388931238,191.5891904253697,915.8966305839305,5.928193944507914,13.584760090209961,-2.889711453334287,50.036663501578985,17.866219303285778,59.61125702937445,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_434.tif,49.22250079495589,43.07813415765217,38.51220967725289,30.87378062851484,38.6885010625612,12.801920342459574
725.0,0.00039,209.92860490548352,191.75847523824402,916.9592251210748,5.85659097831446,13.98948958575354,-2.881607306184862,3.3111854776414944,17.82646942872586,80.44292646441565,27,36,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_435.tif,49.22026667103255,43.01806148702265,38.45987302741515,30.88847801642117,38.67285933556344,12.799274498352148
726.0,0.00039,209.66344309462914,191.7872442455243,916.8832320971867,5.829935832449941,13.636518383915774,-2.872601093286819,0.8258858716551928,17.966445948139746,49.35777848777991,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_436.tif,49.201905684766835,43.020271773872935,38.45871367462622,30.868108560600373,38.685570597614145,12.800938594808265
727.0,0.000389,210.35171889517696,192.4593293352479,919.4464904130416,5.813502874855695,13.676775901455285,-2.8904427001086703,67.0715494590915,17.95120518397636,79.68584772340263,27,37,13,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_437.tif,49.18292459626222,43.04684563617005,38.4536434229307,30.879482595647044,38.66233170040631,12.799394450897065
728.0,0.00039,210.05270435136234,192.10711671411144,918.0126067507117,5.879846480682624,13.189630951106787,-2.885182558208702,63.83105174431546,17.941962724445254,223.65623146181252,27,38,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_438.tif,49.18725949605785,43.05253694288253,38.45941588372074,30.90190149609037,38.64157095154569,12.799354919590874
729.0,0.000389,209.7979124849458,191.87033319951826,917.1298273785628,5.928824797002615,13.460723366937039,-2.8890714015263703,61.350233591412774,17.819334145936075,91.67615521779842,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_439.tif,49.22928336534594,43.05169840296768,38.52651754570575,30.872623881902754,38.68333818043348,12.801822872256421
730.0,0.000389,210.00039326726443,191.68522888154789,916.429998426931,5.935439028932475,12.944341103930356,-2.8796572406042644,15.869781214048954,17.46659232658343,38.779859786037015,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_440.tif,49.21355271363268,43.07248451634452,38.54278031884503,30.900712936034264,38.664949041601325,12.802711429807568
730.0,0.00039,209.33990871818673,191.6164616693742,916.0744952425157,5.9044989828330845,13.504556967015116,-2.88085080491306,-73.16803397364643,17.878863413812535,152.4815926056791,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_441.tif,49.20839706193737,43.07516715609768,38.50653419010741,30.882971187341955,38.66628489164022,12.797836278124775
731.0,0.00039,209.7307632999229,191.93916730917502,915.9894371626831,5.868032866716759,13.761652459871529,-2.8804866266999314,-0.8416448018423979,17.839969305872728,61.90325276172679,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_442.tif,49.215975028380186,43.06924498614353,38.505043398011665,30.876167190156046,38.66328881347735,12.802030456425522
732.0,0.00039,209.53142990508792,191.72638867278667,915.3825268398942,5.9249986471645695,13.515557143474824,-2.8873777551571016,76.55703265718707,17.85196924158541,51.55995648916821,27,37,13,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_443.tif,49.21488335758472,43.08374603512101,38.502330166414716,30.880806826675062,38.65809788873871,12.800209785092663
733.0,0.000389,209.74954813359528,191.85021611001966,915.8669548133595,5.9334800906238305,13.42193854956825,-2.8842570141370634,0.8008599857543585,17.73183326314098,62.62915395686351,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_444.tif,49.21492486314486,43.061115129926996,38.49700606817661,30.8918373226859,38.68856475295478,12.804942113313874
734.0,0.000392,210.3178775905169,191.87992903798082,916.4630271752278,5.885066355888574,13.651917891388793,-2.8852972325881963,22.743471408792555,17.89024871531246,74.5835205564315,27,36,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_445.tif,49.23479843199323,43.078015451125715,38.521475033387425,30.889465031179164,38.65468587347862,12.797690077780508
735.0,0.000392,209.76949550254204,191.85615956198671,916.6597575283536,5.778243272014865,13.305882455015725,-2.879609956090971,15.359903287725912,17.7549835100041,94.17281531191986,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_446.tif,49.15772867251351,43.054359343156065,38.44882386143772,30.867004511348846,38.65577661533519,12.79917155133391
736.0,0.000392,209.63830115830115,191.65559845559847,915.3730501930502,5.86733695651345,13.644868493634158,-2.878186062724032,8.826961177749384,17.85062250336651,84.1693421011458,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_447.tif,49.19930043141045,43.047167538296655,38.46308651003819,30.89725196845753,38.657980853687036,12.799254197773745
737.0,0.000392,209.38335367714373,191.63907537381752,914.8108788526091,5.906874022299108,13.413124928852083,-2.886031342707959,12.103469024835041,17.69846374962047,57.17332654105117,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_448.tif,49.21158224686539,43.02798083602541,38.459825469061386,30.88414546835109,38.665079488297195,12.795291702571047
738.0,0.000392,209.6483905744648,191.3799476359156,915.3951178191899,5.860742629800314,13.770159416615192,-2.8773081478932,81.94989159321202,17.751922428378556,69.85007842873746,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_449.tif,49.20457675939782,43.05289185034966,38.455644295295805,30.862920910018534,38.65514594046498,12.799296073522369
739.0,0.000392,209.69571199266224,191.8784682412291,915.3221738133456,5.92233654489831,13.681249092670758,-2.891446930132724,38.00256441007708,18.1201651075972,68.98503632553786,27,36,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_450.tif,49.207142542106666,43.04988794373365,38.50517913748125,30.889065552157156,38.67330320202873,12.802035129384493
740.0,0.000392,210.17613542526837,192.21717588769613,917.0189099917424,5.928757343140994,13.677305320030932,-2.8904133018340334,-0.9531925297323695,17.775429465689797,53.96581538649232,27,36,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_451.tif,49.23828663230439,43.0783890022554,38.52306404472396,30.89598712573662,38.660750510149285,12.800073191603245
741.0,0.000392,210.141248200525,192.51316792277078,917.5541536116522,5.887940265779926,13.76830400999788,-2.8891989188110982,51.70495617104899,18.10264237089651,60.04136347053661,27,37,13,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_452.tif,49.2372731163245,43.05859052656212,38.52828862661885,30.887899859684925,38.656252254344615,12.798304298402726
741.0,0.000393,209.99366987179488,191.98998397435898,916.1100961538461,5.9026799998766935,13.471150447320408,-2.878647658157971,47.2975889390904,17.425295718161305,126.04447456765922,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_453.tif,49.22751448933328,43.091660597612304,38.50809346304146,30.878249153572625,38.67289751610473,12.80179810223935
742.0,0.000393,210.39512878920624,192.6351848606974,919.0198878570177,5.8836264656950314,13.453217664117973,-2.8813035252104133,9.943195295371384,17.68292582454919,258.5697992025192,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_454.tif,49.20943804784609,43.06271006368198,38.51825225008968,30.87549730371234,38.64813724964048,12.799973936320157
743.0,0.000394,210.49200695047784,192.6225890529974,918.9193744569939,5.8819423559980395,13.620372488278639,-2.874054877984033,42.53763497343209,17.83369730061117,49.65800159637864,27,36,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_455.tif,49.20384288516871,43.04231500266566,38.507553540488104,30.864740381126836,38.67529089985684,12.797224046452024
744.0,0.000394,209.95563873845174,192.0021503663587,916.073590315387,5.932161801996011,13.466969258420281,-2.8883505881885827,50.92437260154855,17.66956766010079,2161.861791093366,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_456.tif,49.243334067975795,43.06268222844151,38.518552070817634,30.885247835618124,38.67108142222908,12.796874255578489
745.0,0.000395,209.91376045447373,191.47009626005996,915.91762663721,5.931171717879547,13.86984109111197,-2.878525106365944,7.895744071660799,17.949683625134394,178.03613461267383,27,36,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_457.tif,49.19138889066386,43.07192342497523,38.468315194075984,30.880284779211916,38.66293291443661,12.79827856523844
746.0,0.000394,209.72602739726028,191.76214196762143,915.5994707347447,5.864668454048489,13.273939145987088,-2.8902007132920122,2.460423233318601,17.792013948304547,93.93372021431529,27,38,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_458.tif,49.20080050175168,43.02356154820275,38.46343056585803,30.872727643845376,38.66309299607104,12.802045492451219
747.0,0.000394,209.5291588492808,191.9396497811132,914.6801907442151,,13.620550429508864,-2.877493251888078,,17.988068289452976,6521.827450603576,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_459.tif,49.182188391808815,43.04198156471817,38.47578536430944,30.887812432726673,38.672317997207664,12.80012425015527
748.0,0.000392,209.84785560258766,191.6854883795224,915.292548518489,5.826928352444334,13.397516418282224,-2.8812730309519514,4.246295624775598,17.885491378272537,58.0501064139852,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_460.tif,49.20365023092249,43.015306483829384,38.47890008514553,30.885803071735353,38.647967954588445,12.799598233147284
749.0,0.000394,209.42762253779202,191.38158497480532,913.8165368758589,5.920239177730164,13.364481356591588,-2.88650854486332,75.87038376145445,17.786279582985184,96.92836936458264,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_461.tif,49.22843056517065,43.072901357792425,38.5114434427319,30.89149544508861,38.67680343525154,12.799300937266405
750.0,0.000394,209.9349239061509,191.7018864933418,915.797954977806,5.97081865576908,13.199432124860241,-2.8813083469712826,2.1093557095232955,17.734485455869166,97.49618093364494,27,38,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_462.tif,49.19454385984122,43.059600721270236,38.50698386240884,30.889197780361172,38.6630852619649,12.797176438696257
751.0,0.000395,209.61766109785202,191.9722354813047,915.8701670644391,5.904775678957157,13.465545601706882,-2.880359824388976,64.48012598050121,17.706960667566946,100.58134562339528,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_463.tif,49.20969534258304,43.040672730535235,38.49255782069002,30.884366126303373,38.67224816635593,12.800543288297021
752.0,0.000395,209.58340632215942,191.8405924038538,915.2822676964727,5.963846878776452,13.426393552679802,-2.88737429222316,8.57840240370474,17.747850893605293,140.10910357506205,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_464.tif,49.22346986769031,43.06688260534274,38.49201837663755,30.883998225030563,38.6596828324602,12.79996146160558
752.0,0.000396,210.19598155467722,192.51729249011856,917.155303030303,5.867696395289153,13.796427330336172,-2.879793858933696,35.483255448055,18.01068549635641,78.57503851892825,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_465.tif,49.20619559511404,43.03713627011929,38.49639161086787,30.892007035908204,38.679770993998964,12.79668913462766
753.0,0.000396,209.19323926658114,191.70127518297744,914.1097864634422,5.856889891260119,13.495502505374331,-2.8774836257156933,64.62923007079624,17.51467762576545,54.92034054595793,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_466.tif,49.21930661749695,43.045583021762035,38.488151457688126,30.886499535787635,38.68493322685001,12.798110509903797
754.0,0.000396,209.50539361946292,191.51556881646394,913.4759391018284,5.858625125878665,13.511385692493482,-2.887537549005201,11.599362400198258,18.037634963704583,102.841467885024,27,36,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_467.tif,49.191743489462084,43.044823233332004,38.49518896245274,30.881714622714714,38.669778292653696,12.802410862137526
755.0,0.000398,209.67705315900727,191.75925780944178,914.8660455648634,5.84823138305184,13.4079672180439,-2.880081761919769,51.01655102922187,17.744277676477203,105.64584404667596,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_468.tif,49.21656445268379,43.04098530992622,38.4426917816003,30.88881470985231,38.6781701690373,12.799685578401558
756.0,0.000396,209.34917607567897,191.6717271895026,914.4007476350321,5.837245905485558,13.487171323199869,-2.879841128841286,54.22847219396355,17.84139210570821,3788.4405667290316,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_469.tif,49.21982807784854,43.042461231802,38.44867601398803,30.88080494171417,38.65809635520629,12.797340639656465
757.0,0.000396,209.41135798632692,191.56595711622126,915.2491454319453,5.861111275150138,13.549839543783909,-2.881187288382414,0.9723463790632532,17.588739862986007,98.596259086072,27,37,12,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_470.tif,49.18445559948404,43.054139831627154,38.44161544685987,30.890860208870716,38.65314982296072,12.796438647808984
758.0,0.000398,209.5004601226994,191.70283742331287,914.7381134969326,5.828137667901429,13.24399077792368,-2.888900884653254,3.0170706617885155,17.68861006335899,89.95655624218915,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_471.tif,49.20729744945433,43.04896061892828,38.451984941548105,30.89671604159178,38.664964267212845,12.797826408627968
759.0,0.000398,209.6052446733786,191.58947943494888,913.6611254194959,5.891443181790383,13.621508504006721,-2.8859579576546874,2.920199620942723,17.907157130063798,67.47780989646752,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_472.tif,49.233222448608764,43.06614739233089,38.52431454017088,30.894589138211963,38.67705296810052,12.798595168253502
760.0,0.000397,209.60184673664273,191.65338173782652,913.3315444716281,5.9180516971360575,14.016417685220485,-2.881674059425841,1.1041065778951007,17.814356523675425,2573.948974392501,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_473.tif,49.205810912828774,43.050942580421996,38.535883808480975,30.882879589135744,38.67376381545354,12.79910573253339
760.0,0.000398,209.4840049215626,191.47931405721317,913.6498769609351,5.88628258185541,13.515434792799434,-2.881704804770906,69.8937751709748,17.955223361668263,107.6940746420338,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_474.tif,49.22050416096148,43.08270371410086,38.5067820723379,30.887387899990088,38.65658753805727,12.800687107922556
762.0,0.000397,209.51429706115965,191.81683876092137,914.6969023034154,5.8831257945713595,13.115924488815821,-2.8907455314206554,53.13588598011496,17.870511097480055,74.580932212331,27,37,12,36,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_475.tif,49.234092240269774,43.065266955255005,38.489746383173234,30.885072134385478,38.6635777445223,12.797773521682899
762.0,0.000397,209.80699755899104,192.00756712774614,915.5564686737184,5.416747783382312,13.510299546269755,-2.8814593087949776,7.699917284699482,17.77024674905563,77.7239261821202,29,37,12,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_476.tif,49.24423159259857,43.05777632001044,38.499219307460976,30.874955400910906,38.70249384156866,12.797991128659499
763.0,0.000397,209.4530261616556,191.59297149550957,913.8881686841078,5.46089391642348,13.397578800445396,-2.885075146293164,3.7738315227896915,17.779822520069605,47.87743470325581,29,37,12,39,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_477.tif,49.22787155775852,43.09097282570593,38.49506184148843,30.88334428268568,38.68573068313179,12.798898818338694
764.0,0.000398,209.61320240043645,191.74475878731198,913.6802275738446,5.822656447293871,13.269173861466728,-2.885265056111696,0.973405695113982,17.655087371458748,6298.847645504636,27,37,12,38,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_478.tif,49.22515650405068,43.061794261377884,38.495588876669295,30.886712520733045,38.651978212209436,12.793923297710371
765.0,0.000398,209.3175071878157,191.36203279198074,912.9303753205377,5.8302913291128915,13.30931422316342,-2.8748697469843223,47.35715547627998,17.679512388225206,61.64611639519337,27,38,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_479.tif,49.2028164161878,43.053149508778795,38.46095140137452,30.87657900432378,38.66832274983168,12.795328782795353
766.0,0.000398,209.23762678258217,191.3140395027835,912.700754975978,5.872648268853654,13.486617307301671,-2.8775647263155113,52.1963426772659,17.771235558589115,95.81090065026918,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_480.tif,49.21601300126507,43.06648420836122,38.463595706805805,30.874857356747174,38.66829606238448,12.797955924197742
767.0,0.000397,209.20132642171063,191.6008537886873,913.1577984448849,5.864425806723653,13.467196151487311,-2.874031180338418,3.778587541632375,18.058266180941075,94.90499805824248,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_481.tif,49.203947231774336,43.05998400585656,38.44535022027241,30.880442866549355,38.65226106261588,12.794043712544257
768.0,0.000398,209.50988960441583,191.82505366452008,913.7806654400491,5.8749559502549475,13.545834923637308,-2.8712061111261353,64.94639738660116,17.757142637160392,72.85210880536874,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_482.tif,49.19125659065436,43.027433431674794,38.44982316576694,30.880921251720277,38.668686250232795,12.79690176188225
769.0,0.000396,209.37775878147343,191.43184644078335,912.204072116879,5.939484764534791,13.73317233084242,-2.8788338014982355,40.26225739461491,18.08021124574247,88.7861786424182,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_483.tif,49.2534075054755,43.06182609419306,38.557965323938625,30.893633273242912,38.645948902813046,12.79782628437887
770.0,0.000398,209.14297646165528,191.51807137433562,912.6066818526955,5.829577744069136,13.480667596145524,-2.8862773071303636,73.30908333484413,17.84658034078636,59.658875956628,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_484.tif,49.237861206725356,43.04629517665077,38.53854345982995,30.87994828662223,38.682723220498175,12.799062569941169
771.0,0.000398,209.10918795272588,191.63820053374,912.8661075104842,5.819791325441808,13.380552150174264,-2.8795015595391553,43.90747853156625,17.535427077182636,1850.542927299062,27,37,12,38,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_485.tif,49.227775575786325,43.062312027644545,38.49714293207812,30.863065262043264,38.66152900429111,12.795597047469567
771.0,0.000398,209.60540275850812,192.2393699502163,914.5071411083001,,13.455456384768445,-2.8888048396237185,,17.834347182412525,68.78148020139993,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_486.tif,49.22005844344205,43.089352237669225,38.50332614754812,30.876418012728287,38.656903030300455,12.797195669680912
773.0,0.000398,209.1242639749178,191.60143763860214,912.905100558232,5.873031873185452,13.749786040483697,-2.8842817870065582,60.5703264048665,17.729758534717014,48.56295938579071,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_487.tif,49.228762526885774,43.0652274211238,38.47136184606209,30.894943829674578,38.66777326694264,12.79643451281029
773.0,0.000397,209.19966365999082,191.52942975080262,912.8240330224736,5.885624690705982,13.39073023553295,-2.8767845162646477,72.79223110411226,17.96386516546055,54.8171883904991,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_488.tif,49.22758527450443,43.070879569985166,38.48739218748901,30.887831917420296,38.64879301784651,12.799147414861237
774.0,0.000397,208.68147981051206,190.9812767877284,911.5650048875856,5.86300487077963,13.337198762085958,-2.8742675744126633,57.31390837959529,17.961327417519446,145.86054284692156,27,37,12,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_489.tif,49.21928759699559,43.06201129196097,38.50446398853476,30.890398539953985,38.67412573921397,12.79918374336576
775.0,0.0004,210.11304491960883,191.9444720702801,914.8649096635173,5.836201499800729,13.258063909665811,-2.878514082812626,9.03650887997159,17.973318502816223,99.40276696755471,27,37,12,36,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_490.tif,49.201723003568915,43.09326632705844,38.48039145701148,30.885665329769676,38.6648206694122,12.795096913059075
776.0,0.0004,209.55373204986586,191.61330282468046,912.7052232917785,5.7862646698152345,13.603700126414932,-2.877159586400006,73.88189733362667,17.87018600759606,67.28596328576722,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_491.tif,49.21597102885518,43.01306069943385,38.465412004157116,30.856379646099,38.68205568277135,12.794625362196184
777.0,0.000399,209.88485246979536,191.82452535546972,915.14161255856,5.827538263250128,13.580516734115927,-2.882827254945135,66.90952112937988,17.71248808078166,71.90838745216573,27,37,13,38,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_492.tif,49.23266680215799,43.05844522262674,38.46519493237612,30.8743392350379,38.661075808218676,12.792802442995338
778.0,0.000398,209.97840154634844,191.99109168837717,914.1453903689386,5.82827098350184,13.707711273212746,-2.875049435390513,87.72381342813624,17.571004656608892,115.79250028151297,27,36,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_493.tif,49.25282115545402,43.04650335171517,38.48151840473877,30.892746663742283,38.65182958911833,12.796491096782544
779.0,0.000398,209.42101087042766,192.04562405776403,913.2480361818615,5.964027487929998,13.392346544252483,-2.877157959672111,57.72710803131101,17.778195843622566,88.53520811470523,27,37,12,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_494.tif,49.24019401871609,43.0798838680836,38.53503320904648,30.89685765305098,38.65886559428777,12.797908800994643
780.0,0.0004,208.89980981361734,191.78082921262836,912.4438189425637,5.854444611567082,13.178528076520593,-2.8920857156505693,45.86205901272638,17.624866592007134,63.08001145864177,27,37,13,38,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_495.tif,49.20191894502088,43.06641202812104,38.49619703863758,30.884090899159062,38.67265076504616,12.797718439956265
