,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
32.0,0.000345,25.656237662850376,36.405941571259376,481.5161863403079,6.113588396738157,5.272268268356755,-2.8286729071203625,46.957620004194006,17.45282883643844,30.806857149732338,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_20.tif,34.77752943846678,50.12135876269096,39.00467704452109,35.962838864546505,38.603703251867216,12.568770264015864,10132.0
33.0,0.000345,25.505658965484987,36.227106912356184,479.85960153400055,6.168097802618265,5.6050430883553055,-2.8259964988937143,56.56532257390296,18.634416160855583,18.197483242020567,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_21.tif,34.85232194395649,50.18300095015802,39.0059247445362,35.95303303127097,38.57301499597216,12.569729633215527,10691.0
34.0,0.000343,25.629252336448598,36.22523364485981,479.1756074766355,6.185305960629158,5.6586218948227645,-2.8255728395718442,44.60675834552254,17.290060747207022,34.88774982567369,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_22.tif,34.84977737909004,50.16165475606925,38.99208785181871,35.934821848574025,38.573524934857204,12.56785690532747,10700.0
36.0,0.000344,25.563065610859727,36.252450980392155,479.9050716440422,6.1602747050367705,7.488525580607132,-2.8315977337400335,44.80471157441042,23.091182000242526,21.756565028531217,46,38,13,28,51,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_23.tif,34.7814347298588,50.16415647769173,38.97548868721484,35.950669867575314,38.6329056650874,12.56867667825678,10608.0
37.0,0.000344,25.527885360185902,36.43018977536793,480.0584817970566,6.173209428539573,5.609487518212306,-2.8304429640741113,38.49617996217917,18.86898354471021,19.526249068337606,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_24.tif,34.86372566868448,50.16071452301788,38.968090037119474,35.97414015444601,38.5982017323542,12.567997984689123,10328.0
38.0,0.000345,25.59347927340475,36.239683278993944,479.18938053097344,6.223855321012947,5.610814527621752,-2.829962617167275,49.25270045108417,17.896736639093795,23.298309924566322,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_25.tif,34.822632540601134,50.12230581981477,38.964961787275435,35.918193531479986,38.584058421779126,12.567344556810543,10735.0
39.0,0.000346,25.603972512472936,36.28560670243811,479.95368539960464,6.1639321490265235,5.551049074014445,-2.8350998625152717,46.60944698922502,17.63339674618528,29.944715185566277,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_26.tif,34.761025180980255,50.17464237719931,38.958065511984984,35.951027791360744,38.55966865735144,12.570983935034052,10623.0
40.0,0.000346,25.61998078770413,36.280787704130645,480.3079731027858,6.0678815601173595,5.5042936633319135,-2.8294992399531362,44.36868935021274,18.34959557710483,26.22901291755293,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_27.tif,34.80167526546283,50.06309788897038,38.967614038863154,35.92367193592897,38.590616998911784,12.567537918954498,10410.0
41.0,0.000345,25.505535398641733,36.318820355381895,480.1777839799051,6.107539445581409,5.556861228861592,-2.830726103772999,48.98934825217597,17.629859240840155,35.24387580553982,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_28.tif,34.792766241487605,50.138409953098304,38.969156809419715,35.9290958896115,38.589396271942746,12.569634273905821,10749.0
42.0,0.000345,25.50747690256215,36.35308124583294,480.1643966092009,6.1943616541749495,5.538818734944337,-2.824358198633272,48.32663368662114,17.89873661921361,26.732859331880146,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_29.tif,34.809356131185986,50.12693393000778,38.99914525099549,35.945654081545015,38.6138218518043,12.569964449265122,10499.0
