,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
91.0,5.19e-06,49.95680093403386,43.34121424401634,791.3114419147694,5.551186854163951,5.472827482453339,-2.731339134453279,59.60252697047096,11.330169576439282,43.665815555365754,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_48.tif,31.543586987005703,50.57169314485443,39.84200229211522,41.2835315976442,38.56023759655727,13.016812041756777,10278.0
92.0,5.17e-06,50.400827300930715,43.55387797311272,794.0404343329886,5.5903294898888145,5.4381373893029,-2.746961344796033,53.2257961860537,9.411175936494907,41.63165879676703,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_49.tif,31.513314155805784,50.53138192541658,39.82228040296568,41.3230914119694,38.60178409463252,13.017538746174155,9670.0
93.0,5.15e-06,50.01896694595341,43.2375471871835,789.419390479698,5.54502602378155,5.58229761237533,-2.7355682036959013,43.13759332896069,12.330178924943414,31.44500744365607,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_50.tif,31.54170593605961,50.549953897228086,39.837481122907654,41.28399686335724,38.58656993247488,13.019052975291011,10861.0
94.0,5.15e-06,49.915744926421084,43.47292488217755,790.9535442916226,5.545810137589571,5.427044066400747,-2.7309981232796434,41.53547176678114,12.539963078760161,32.022405653741764,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_51.tif,31.5225001637847,50.66144676407338,39.85339046036599,41.26961080901933,38.565220758073224,13.019001418366583,10397.0
95.0,5.17e-06,50.251709195955705,43.44217621569572,790.4322580645161,5.5330338816482945,5.456524589614282,-2.736939108561397,46.67211295741244,10.861463995027165,38.40486869601611,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_52.tif,31.520078027991968,50.575422201632726,39.84891624543362,41.31925367528705,38.59059907302941,13.019756502874593,10385.0
96.0,5.16e-06,50.22616090196828,43.38324097076247,791.1622396330977,5.529886957519373,5.456011829478405,-2.7368865785261285,46.036542101080336,11.101224353462774,28.513232138122913,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_53.tif,31.507794858722345,50.63106845296433,39.82757649960678,41.32236377782893,38.550511068188676,13.019327430490474,10466.0
97.0,5.16e-06,50.315089319650326,43.28553781832003,791.6320790573926,5.562204301231234,5.454000391999333,-2.7379403329442997,45.72660640278507,10.454917273561874,36.82036421726828,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_54.tif,31.49205500872495,50.59692406983407,39.816715511546086,41.291547375338986,38.59610086557184,13.017131037111866,10524.0
98.0,5.15e-06,50.361774065234684,43.40254574383453,792.4667859984089,5.532882353712339,5.452641111443565,-2.738527063408049,45.13043447717436,13.914922594256899,38.134505622492796,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_55.tif,31.48192276250992,50.62801748629873,39.83102004932585,41.329607967806524,38.57628718587899,13.01839668135935,10056.0
99.0,5.16e-06,49.78665166854143,43.393419572553434,790.3304274465692,5.54988773033327,5.36352097781508,-2.7345712990911193,39.44846077091202,12.247192289262355,33.775601021205695,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_56.tif,31.518609590227516,50.518382186161354,39.836433527907204,41.28095510652879,38.54953869018688,13.019271768285703,10668.0
100.0,5.16e-06,49.817518921912495,43.3472401698357,790.0932250323057,5.523900959138946,5.371107114493586,-2.7325424171852877,39.717218680856,10.45913126869936,32.65394405385938,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_57.tif,31.536451105474473,50.592582576699655,39.84249503789193,41.27631210824812,38.54228915046931,13.018856244312122,10834.0
101.0,5.17e-06,49.82892893827621,43.215332897562796,789.7330282939583,5.551876116094079,5.428299992276452,-2.7332243369379725,47.02686842623926,13.889080117865692,41.76221778426592,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_58.tif,31.5274128683815,50.62436121548943,39.837313212059094,41.274332949788054,38.54222730248729,13.019124654098595,10709.0
101.0,5.14e-06,49.90037111047673,43.30764106955942,790.6977828527929,5.548079908635525,5.447541193144435,-2.732231711823202,54.09214214343689,12.559223280231619,35.31150986318162,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_59.tif,31.50965764879301,50.6396357004746,39.83394374328099,41.28038931890168,38.56860388468975,13.020928839634617,10509.0
102.0,5.13e-06,49.886397889977395,43.2922004521477,790.4368877166542,5.509995155762747,5.399868787199901,-2.733219763269379,41.77020238886091,9.367461386280544,35.7805679888618,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_60.tif,31.506204753074996,50.60901020474771,39.828979447469145,41.295324342798445,38.56711199112252,13.019582475994717,10616.0
103.0,5.13e-06,49.961712561297624,43.392210486608825,790.1053376084496,5.561337115536879,5.481706812186381,-2.732263519919225,39.27126897905817,13.44837950946555,33.547095661659306,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_61.tif,31.50459423851535,50.62295954847641,39.82260015991355,41.2753692944805,38.538268449637165,13.019499116584472,10604.0
104.0,5.13e-06,49.893623078382994,43.26836211804896,791.0559878534826,5.557343980093046,5.498273931358952,-2.7368315420872196,48.88993261855602,11.889709566558361,33.29078271310905,47,40,13,28,54,40,./pilatus/InAs0800/InAs0800time3a/InAs0800time3a_1_62.tif,31.546653632039316,50.5874787811265,39.832165887649786,41.27301014304489,38.55058096946675,13.018582923431781,10538.0
